,uid,datetime,lat,lng
5122,142d,2019-01-03 22:00:00.000000,33.99931417249296,-6.847532410733636
5123,142d,2019-01-04 09:00:00.000000,34.0000323716858,-6.854876780023617
5124,142d,2019-01-04 12:00:00.000000,33.99931417249296,-6.847532410733636
5125,142d,2019-01-04 21:00:00.000000,34.000416290775604,-6.8570331738950285
5126,142d,2019-01-05 08:00:00.000000,33.99931417249296,-6.847532410733636
5127,142d,2019-01-05 17:00:00.000000,34.000416290775604,-6.8570331738950285
5128,142d,2019-01-06 08:00:00.000000,33.99931417249296,-6.847532410733636
5129,142d,2019-01-06 20:00:00.000000,34.00229617808194,-6.852955074799136
5130,142d,2019-01-07 08:00:00.000000,33.99931417249296,-6.847532410733636
5131,142d,2019-01-07 20:00:00.000000,34.000416290775604,-6.8570331738950285
5132,142d,2019-01-08 08:00:00.000000,33.99931417249296,-6.847532410733636
5133,142d,2019-01-08 21:00:00.000000,34.00229617808194,-6.852955074799136
5134,142d,2019-01-09 01:00:00.000000,34.00327428626773,-6.844882613883393
5135,142d,2019-01-09 02:00:00.000000,33.99931417249296,-6.847532410733636
5136,142d,2019-01-11 00:00:00.000000,34.000416290775604,-6.8570331738950285
5137,142d,2019-01-11 17:00:00.000000,34.00229617808194,-6.852955074799136
5138,142d,2019-01-11 19:00:00.000000,33.99931417249296,-6.847532410733636
5139,142d,2019-01-11 23:00:00.000000,34.000416290775604,-6.8570331738950285
5140,142d,2019-01-12 09:00:00.000000,33.99931417249296,-6.847532410733636
5141,142d,2019-01-12 12:00:00.000000,34.00229617808194,-6.852955074799136
5142,142d,2019-01-12 15:00:00.000000,34.00533864884077,-6.849223529214748
5143,142d,2019-01-12 18:00:00.000000,34.00229617808194,-6.852955074799136
5144,142d,2019-01-13 17:00:00.000000,33.99931417249296,-6.847532410733636
5145,142d,2019-01-14 08:00:00.000000,33.99931417249296,-6.847532410733636
5146,142d,2019-01-14 21:00:00.000000,34.00229617808194,-6.852955074799136
5147,143d,2019-01-01 08:00:00.000000,33.99931417249296,-6.847532410733636
5148,143d,2019-01-01 21:00:00.000000,34.00533864884077,-6.849223529214748
5149,143d,2019-01-01 22:00:00.000000,33.99931417249296,-6.847532410733636
5150,143d,2019-01-02 09:00:00.000000,34.00533864884077,-6.849223529214748
5151,143d,2019-01-02 13:00:00.000000,33.99931417249296,-6.847532410733636
5152,143d,2019-01-02 18:00:00.000000,34.00327428626773,-6.844882613883393
5153,143d,2019-01-03 17:00:00.000000,34.00533864884077,-6.849223529214748
5154,143d,2019-01-03 18:00:00.000000,33.99931417249296,-6.847532410733636
5155,143d,2019-01-03 20:00:00.000000,34.000416290775604,-6.8570331738950285
5156,143d,2019-01-04 08:00:00.000000,33.99931417249296,-6.847532410733636
5157,143d,2019-01-05 13:00:00.000000,34.000416290775604,-6.8570331738950285
5158,143d,2019-01-05 14:00:00.000000,33.99931417249296,-6.847532410733636
5159,143d,2019-01-06 04:00:00.000000,33.99931417249296,-6.847532410733636
5160,143d,2019-01-06 17:00:00.000000,34.00533864884077,-6.849223529214748
5161,143d,2019-01-06 18:00:00.000000,34.00327428626773,-6.844882613883393
5162,143d,2019-01-07 17:00:00.000000,34.000416290775604,-6.8570331738950285
5163,143d,2019-01-07 18:00:00.000000,33.99931417249296,-6.847532410733636
5164,143d,2019-01-08 08:00:00.000000,33.99931417249296,-6.847532410733636
5165,143d,2019-01-09 17:00:00.000000,34.000416290775604,-6.8570331738950285
5166,143d,2019-01-09 18:00:00.000000,34.0000323716858,-6.854876780023617
5167,143d,2019-01-09 20:00:00.000000,33.99931417249296,-6.847532410733636
5168,143d,2019-01-09 21:00:00.000000,34.00327428626773,-6.844882613883393
5169,143d,2019-01-10 07:00:00.000000,33.99931417249296,-6.847532410733636
5170,143d,2019-01-11 00:00:00.000000,34.00327428626773,-6.844882613883393
5171,143d,2019-01-11 01:00:00.000000,34.000416290775604,-6.8570331738950285
5172,143d,2019-01-11 12:00:00.000000,33.99931417249296,-6.847532410733636
5173,143d,2019-01-11 14:00:00.000000,34.00533864884077,-6.849223529214748
5174,143d,2019-01-11 15:00:00.000000,33.99931417249296,-6.847532410733636
5175,143d,2019-01-12 23:00:00.000000,34.00327428626773,-6.844882613883393
5176,143d,2019-01-13 00:00:00.000000,33.99931417249296,-6.847532410733636
5177,143d,2019-01-13 14:00:00.000000,34.000416290775604,-6.8570331738950285
5178,143d,2019-01-14 05:00:00.000000,33.99931417249296,-6.847532410733636
5179,144d,2019-01-01 08:00:00.000000,34.00533864884077,-6.849223529214748
5180,144d,2019-01-01 20:00:00.000000,33.99931417249296,-6.847532410733636
5181,144d,2019-01-02 08:00:00.000000,34.00533864884077,-6.849223529214748
5182,144d,2019-01-03 17:00:00.000000,33.99931417249296,-6.847532410733636
5183,144d,2019-01-03 18:00:00.000000,34.00533864884077,-6.849223529214748
5184,144d,2019-01-04 14:00:00.000000,34.000416290775604,-6.8570331738950285
5185,144d,2019-01-04 16:00:00.000000,34.00229617808194,-6.852955074799136
5186,144d,2019-01-04 18:00:00.000000,33.99931417249296,-6.847532410733636
5187,144d,2019-01-04 20:00:00.000000,34.00533864884077,-6.849223529214748
5188,144d,2019-01-05 08:00:00.000000,34.00533864884077,-6.849223529214748
5189,144d,2019-01-05 09:00:00.000000,34.00229617808194,-6.852955074799136
5190,144d,2019-01-06 02:00:00.000000,34.00533864884077,-6.849223529214748
5191,144d,2019-01-06 20:00:00.000000,33.99931417249296,-6.847532410733636
5192,144d,2019-01-07 08:00:00.000000,34.00533864884077,-6.849223529214748
5193,144d,2019-01-07 17:00:00.000000,34.00229617808194,-6.852955074799136
5194,144d,2019-01-07 18:00:00.000000,34.00533864884077,-6.849223529214748
5195,144d,2019-01-07 23:00:00.000000,33.99931417249296,-6.847532410733636
5196,144d,2019-01-08 02:00:00.000000,34.00533864884077,-6.849223529214748
5197,144d,2019-01-08 23:00:00.000000,34.00229617808194,-6.852955074799136
5198,144d,2019-01-09 09:00:00.000000,33.99931417249296,-6.847532410733636
5199,144d,2019-01-09 13:00:00.000000,34.00533864884077,-6.849223529214748
5200,144d,2019-01-10 00:00:00.000000,34.00229617808194,-6.852955074799136
5201,144d,2019-01-10 01:00:00.000000,34.000416290775604,-6.8570331738950285
5202,144d,2019-01-10 02:00:00.000000,34.00229617808194,-6.852955074799136
5203,144d,2019-01-10 03:00:00.000000,34.00533864884077,-6.849223529214748
5204,144d,2019-01-10 14:00:00.000000,34.00229617808194,-6.852955074799136
5205,144d,2019-01-10 15:00:00.000000,34.000416290775604,-6.8570331738950285
5206,144d,2019-01-10 18:00:00.000000,34.00533864884077,-6.849223529214748
5207,144d,2019-01-10 21:00:00.000000,33.99931417249296,-6.847532410733636
5208,144d,2019-01-10 23:00:00.000000,34.00533864884077,-6.849223529214748
5209,144d,2019-01-11 00:00:00.000000,34.00229617808194,-6.852955074799136
5210,144d,2019-01-11 21:00:00.000000,34.000416290775604,-6.8570331738950285
5211,144d,2019-01-12 08:00:00.000000,34.00533864884077,-6.849223529214748
5212,144d,2019-01-12 14:00:00.000000,34.00327428626773,-6.844882613883393
5213,144d,2019-01-12 22:00:00.000000,34.000416290775604,-6.8570331738950285
5214,144d,2019-01-13 08:00:00.000000,34.00533864884077,-6.849223529214748
5215,144d,2019-01-13 11:00:00.000000,34.00229617808194,-6.852955074799136
5216,144d,2019-01-13 18:00:00.000000,33.99931417249296,-6.847532410733636
5217,144d,2019-01-13 20:00:00.000000,34.00533864884077,-6.849223529214748
5218,144d,2019-01-14 17:00:00.000000,33.99931417249296,-6.847532410733636
5219,144d,2019-01-14 21:00:00.000000,34.0000323716858,-6.854876780023617
5220,145d,2019-01-01 08:00:00.000000,34.00327428626773,-6.844882613883393
5221,145d,2019-01-01 18:00:00.000000,33.99931417249296,-6.847532410733636
5222,145d,2019-01-01 22:00:00.000000,34.00327428626773,-6.844882613883393
5223,145d,2019-01-02 13:00:00.000000,33.99931417249296,-6.847532410733636
5224,145d,2019-01-02 14:00:00.000000,34.00327428626773,-6.844882613883393
5225,145d,2019-01-02 15:00:00.000000,34.00327428626773,-6.844882613883393
5226,145d,2019-01-02 16:00:00.000000,33.99931417249296,-6.847532410733636
5227,145d,2019-01-02 18:00:00.000000,34.00327428626773,-6.844882613883393
5228,145d,2019-01-02 19:00:00.000000,33.99931417249296,-6.847532410733636
5229,145d,2019-01-03 09:00:00.000000,34.00327428626773,-6.844882613883393
5230,145d,2019-01-03 13:00:00.000000,33.99931417249296,-6.847532410733636
5231,145d,2019-01-03 15:00:00.000000,34.000416290775604,-6.8570331738950285
5232,145d,2019-01-04 13:00:00.000000,34.00327428626773,-6.844882613883393
5233,145d,2019-01-04 17:00:00.000000,33.99931417249296,-6.847532410733636
5234,145d,2019-01-04 18:00:00.000000,34.00327428626773,-6.844882613883393
5235,145d,2019-01-04 19:00:00.000000,33.99931417249296,-6.847532410733636
5236,145d,2019-01-05 08:00:00.000000,34.00327428626773,-6.844882613883393
5237,145d,2019-01-05 20:00:00.000000,34.000416290775604,-6.8570331738950285
5238,145d,2019-01-06 08:00:00.000000,34.00327428626773,-6.844882613883393
5239,145d,2019-01-06 18:00:00.000000,34.000416290775604,-6.8570331738950285
5240,145d,2019-01-06 19:00:00.000000,34.00327428626773,-6.844882613883393
5241,145d,2019-01-06 21:00:00.000000,33.99931417249296,-6.847532410733636
5242,145d,2019-01-06 22:00:00.000000,34.00327428626773,-6.844882613883393
5243,145d,2019-01-07 01:00:00.000000,34.000416290775604,-6.8570331738950285
5244,145d,2019-01-07 02:00:00.000000,34.00327428626773,-6.844882613883393
5245,145d,2019-01-08 00:00:00.000000,33.99931417249296,-6.847532410733636
5246,145d,2019-01-08 21:00:00.000000,34.00327428626773,-6.844882613883393
5247,145d,2019-01-08 22:00:00.000000,33.99931417249296,-6.847532410733636
5248,145d,2019-01-09 01:00:00.000000,34.00327428626773,-6.844882613883393
5249,145d,2019-01-09 08:00:00.000000,34.00327428626773,-6.844882613883393
5250,145d,2019-01-09 22:00:00.000000,33.99931417249296,-6.847532410733636
5251,145d,2019-01-10 09:00:00.000000,34.00327428626773,-6.844882613883393
5252,145d,2019-01-10 12:00:00.000000,33.99931417249296,-6.847532410733636
5253,145d,2019-01-10 14:00:00.000000,34.00327428626773,-6.844882613883393
5254,145d,2019-01-11 13:00:00.000000,34.000416290775604,-6.8570331738950285
5255,145d,2019-01-11 17:00:00.000000,33.99931417249296,-6.847532410733636
5256,145d,2019-01-11 18:00:00.000000,34.000416290775604,-6.8570331738950285
5257,145d,2019-01-11 23:00:00.000000,34.00327428626773,-6.844882613883393
5258,145d,2019-01-12 04:00:00.000000,34.00327428626773,-6.844882613883393
5259,145d,2019-01-13 14:00:00.000000,34.000416290775604,-6.8570331738950285
5260,145d,2019-01-13 22:00:00.000000,34.00327428626773,-6.844882613883393
5261,145d,2019-01-14 08:00:00.000000,34.00327428626773,-6.844882613883393
5262,146d,2019-01-01 08:00:00.000000,33.99968865979286,-6.852435083760751
5263,146d,2019-01-01 20:00:00.000000,34.0000323716858,-6.854876780023617
5264,146d,2019-01-02 08:00:00.000000,33.99968865979286,-6.852435083760751
5265,146d,2019-01-02 11:00:00.000000,34.0000323716858,-6.854876780023617
5266,146d,2019-01-02 12:00:00.000000,34.000416290775604,-6.8570331738950285
5267,146d,2019-01-02 15:00:00.000000,33.99968865979286,-6.852435083760751
5268,146d,2019-01-02 17:00:00.000000,34.000416290775604,-6.8570331738950285
5269,146d,2019-01-02 20:00:00.000000,34.0000323716858,-6.854876780023617
5270,146d,2019-01-03 11:00:00.000000,34.000416290775604,-6.8570331738950285
5271,146d,2019-01-03 12:00:00.000000,33.99968865979286,-6.852435083760751
5272,146d,2019-01-03 14:00:00.000000,34.000416290775604,-6.8570331738950285
5273,146d,2019-01-03 15:00:00.000000,33.99968865979286,-6.852435083760751
5274,146d,2019-01-04 11:00:00.000000,34.000416290775604,-6.8570331738950285
5275,146d,2019-01-04 18:00:00.000000,34.0000323716858,-6.854876780023617
5276,146d,2019-01-04 20:00:00.000000,33.99968865979286,-6.852435083760751
5277,146d,2019-01-04 21:00:00.000000,34.0000323716858,-6.854876780023617
5278,146d,2019-01-05 08:00:00.000000,33.99968865979286,-6.852435083760751
5279,146d,2019-01-07 14:00:00.000000,34.0000323716858,-6.854876780023617
5280,146d,2019-01-07 17:00:00.000000,33.99968865979286,-6.852435083760751
5281,146d,2019-01-07 18:00:00.000000,33.99968865979286,-6.852435083760751
5282,146d,2019-01-08 11:00:00.000000,34.0000323716858,-6.854876780023617
5283,146d,2019-01-08 17:00:00.000000,34.000416290775604,-6.8570331738950285
5284,146d,2019-01-08 18:00:00.000000,34.0000323716858,-6.854876780023617
5285,146d,2019-01-09 18:00:00.000000,33.99968865979286,-6.852435083760751
5286,146d,2019-01-09 21:00:00.000000,33.99968865979286,-6.852435083760751
5287,146d,2019-01-09 22:00:00.000000,34.0000323716858,-6.854876780023617
5288,146d,2019-01-10 19:00:00.000000,33.99968865979286,-6.852435083760751
5289,146d,2019-01-10 20:00:00.000000,34.0000323716858,-6.854876780023617
5290,146d,2019-01-10 21:00:00.000000,33.99968865979286,-6.852435083760751
5291,146d,2019-01-11 02:00:00.000000,33.99968865979286,-6.852435083760751
5292,146d,2019-01-14 19:00:00.000000,34.000416290775604,-6.8570331738950285
5293,146d,2019-01-14 21:00:00.000000,34.00229617808194,-6.852955074799136
5294,146d,2019-01-15 02:00:00.000000,33.99968865979286,-6.852435083760751
5295,147d,2019-01-01 08:00:00.000000,33.99931417249296,-6.847532410733636
5296,147d,2019-01-01 17:00:00.000000,34.00327428626773,-6.844882613883393
5297,147d,2019-01-01 18:00:00.000000,33.99931417249296,-6.847532410733636
5298,147d,2019-01-02 08:00:00.000000,33.99931417249296,-6.847532410733636
5299,147d,2019-01-03 08:00:00.000000,34.00327428626773,-6.844882613883393
5300,147d,2019-01-03 10:00:00.000000,33.99931417249296,-6.847532410733636
5301,147d,2019-01-03 15:00:00.000000,34.00327428626773,-6.844882613883393
5302,147d,2019-01-03 17:00:00.000000,33.99931417249296,-6.847532410733636
5303,147d,2019-01-04 08:00:00.000000,33.99931417249296,-6.847532410733636
5304,147d,2019-01-04 16:00:00.000000,34.00327428626773,-6.844882613883393
5305,147d,2019-01-04 18:00:00.000000,33.99931417249296,-6.847532410733636
5306,147d,2019-01-04 20:00:00.000000,34.00533864884077,-6.849223529214748
5307,147d,2019-01-05 08:00:00.000000,33.99931417249296,-6.847532410733636
5308,147d,2019-01-05 11:00:00.000000,33.99968865979286,-6.852435083760751
5309,147d,2019-01-05 17:00:00.000000,34.0000323716858,-6.854876780023617
5310,147d,2019-01-05 18:00:00.000000,34.00327428626773,-6.844882613883393
5311,147d,2019-01-06 18:00:00.000000,33.99931417249296,-6.847532410733636
5312,147d,2019-01-07 12:00:00.000000,33.99931417249296,-6.847532410733636
5313,147d,2019-01-07 23:00:00.000000,34.00327428626773,-6.844882613883393
5314,147d,2019-01-08 11:00:00.000000,33.99931417249296,-6.847532410733636
5315,147d,2019-01-08 12:00:00.000000,34.00327428626773,-6.844882613883393
5316,147d,2019-01-08 15:00:00.000000,33.99968865979286,-6.852435083760751
5317,147d,2019-01-09 13:00:00.000000,33.99931417249296,-6.847532410733636
5318,147d,2019-01-09 15:00:00.000000,34.00327428626773,-6.844882613883393
5319,147d,2019-01-09 18:00:00.000000,34.00533864884077,-6.849223529214748
5320,147d,2019-01-09 20:00:00.000000,34.00229617808194,-6.852955074799136
5321,147d,2019-01-10 11:00:00.000000,33.99931417249296,-6.847532410733636
5322,147d,2019-01-10 15:00:00.000000,34.00327428626773,-6.844882613883393
5323,147d,2019-01-10 18:00:00.000000,34.00533864884077,-6.849223529214748
5324,147d,2019-01-10 20:00:00.000000,33.99931417249296,-6.847532410733636
5325,147d,2019-01-10 21:00:00.000000,34.00327428626773,-6.844882613883393
5326,147d,2019-01-10 22:00:00.000000,33.99931417249296,-6.847532410733636
5327,147d,2019-01-11 08:00:00.000000,33.99931417249296,-6.847532410733636
5328,147d,2019-01-12 14:00:00.000000,34.00533864884077,-6.849223529214748
5329,147d,2019-01-12 16:00:00.000000,33.99931417249296,-6.847532410733636
5330,147d,2019-01-12 20:00:00.000000,34.00327428626773,-6.844882613883393
5331,147d,2019-01-12 22:00:00.000000,33.99931417249296,-6.847532410733636
5332,147d,2019-01-13 08:00:00.000000,33.99931417249296,-6.847532410733636
5333,148d,2019-01-01 08:00:00.000000,34.00327428626773,-6.844882613883393
5334,148d,2019-01-01 14:00:00.000000,33.99931417249296,-6.847532410733636
5335,148d,2019-01-01 22:00:00.000000,34.00327428626773,-6.844882613883393
5336,148d,2019-01-02 16:00:00.000000,34.00327428626773,-6.844882613883393
5337,148d,2019-01-02 20:00:00.000000,33.99931417249296,-6.847532410733636
5338,148d,2019-01-03 09:00:00.000000,34.00327428626773,-6.844882613883393
5339,148d,2019-01-03 12:00:00.000000,33.99931417249296,-6.847532410733636
5340,148d,2019-01-03 15:00:00.000000,34.00327428626773,-6.844882613883393
5341,148d,2019-01-03 16:00:00.000000,34.00327428626773,-6.844882613883393
5342,148d,2019-01-03 20:00:00.000000,33.99931417249296,-6.847532410733636
5343,148d,2019-01-04 08:00:00.000000,34.00327428626773,-6.844882613883393
5344,148d,2019-01-05 21:00:00.000000,33.99931417249296,-6.847532410733636
5345,148d,2019-01-05 22:00:00.000000,34.00327428626773,-6.844882613883393
5346,148d,2019-01-06 08:00:00.000000,34.00327428626773,-6.844882613883393
5347,148d,2019-01-06 22:00:00.000000,33.99931417249296,-6.847532410733636
5348,148d,2019-01-07 07:00:00.000000,34.00327428626773,-6.844882613883393
5349,148d,2019-01-07 08:00:00.000000,34.00229617808194,-6.852955074799136
5350,148d,2019-01-07 12:00:00.000000,34.00327428626773,-6.844882613883393
5351,148d,2019-01-07 15:00:00.000000,34.00229617808194,-6.852955074799136
5352,148d,2019-01-07 18:00:00.000000,34.00327428626773,-6.844882613883393
5353,148d,2019-01-08 14:00:00.000000,33.99931417249296,-6.847532410733636
5354,148d,2019-01-08 22:00:00.000000,34.00327428626773,-6.844882613883393
5355,148d,2019-01-09 14:00:00.000000,33.99931417249296,-6.847532410733636
5356,148d,2019-01-09 15:00:00.000000,34.00327428626773,-6.844882613883393
5357,148d,2019-01-09 22:00:00.000000,33.99931417249296,-6.847532410733636
5358,148d,2019-01-10 01:00:00.000000,34.000416290775604,-6.8570331738950285
5359,148d,2019-01-10 12:00:00.000000,34.00327428626773,-6.844882613883393
5360,148d,2019-01-13 21:00:00.000000,34.00229617808194,-6.852955074799136
5361,148d,2019-01-14 09:00:00.000000,33.99931417249296,-6.847532410733636
5362,148d,2019-01-14 13:00:00.000000,34.00327428626773,-6.844882613883393
5363,148d,2019-01-14 17:00:00.000000,34.00327428626773,-6.844882613883393
5364,149d,2019-01-01 08:00:00.000000,33.99931417249296,-6.847532410733636
5365,149d,2019-01-02 19:00:00.000000,33.99968865979286,-6.852435083760751
5366,149d,2019-01-03 08:00:00.000000,33.99931417249296,-6.847532410733636
5367,149d,2019-01-03 19:00:00.000000,34.00229617808194,-6.852955074799136
5368,149d,2019-01-03 22:00:00.000000,33.99931417249296,-6.847532410733636
5369,149d,2019-01-05 17:00:00.000000,33.99968865979286,-6.852435083760751
5370,149d,2019-01-05 18:00:00.000000,33.99931417249296,-6.847532410733636
5371,149d,2019-01-05 19:00:00.000000,33.99968865979286,-6.852435083760751
5372,149d,2019-01-05 20:00:00.000000,33.99931417249296,-6.847532410733636
5373,149d,2019-01-05 21:00:00.000000,34.00229617808194,-6.852955074799136
5374,149d,2019-01-05 22:00:00.000000,33.99931417249296,-6.847532410733636
5375,149d,2019-01-06 18:00:00.000000,33.99968865979286,-6.852435083760751
5376,149d,2019-01-06 19:00:00.000000,33.99931417249296,-6.847532410733636
5377,149d,2019-01-07 08:00:00.000000,34.00229617808194,-6.852955074799136
5378,149d,2019-01-07 10:00:00.000000,33.99931417249296,-6.847532410733636
5379,149d,2019-01-07 15:00:00.000000,33.99931417249296,-6.847532410733636
5380,149d,2019-01-08 10:00:00.000000,34.000416290775604,-6.8570331738950285
5381,149d,2019-01-08 11:00:00.000000,33.99931417249296,-6.847532410733636
5382,149d,2019-01-08 15:00:00.000000,33.99968865979286,-6.852435083760751
5383,149d,2019-01-08 18:00:00.000000,33.99931417249296,-6.847532410733636
5384,149d,2019-01-08 23:00:00.000000,33.99931417249296,-6.847532410733636
5385,149d,2019-01-09 22:00:00.000000,33.99968865979286,-6.852435083760751
5386,149d,2019-01-10 19:00:00.000000,34.00229617808194,-6.852955074799136
5387,149d,2019-01-11 13:00:00.000000,33.99931417249296,-6.847532410733636
5388,149d,2019-01-11 15:00:00.000000,33.99968865979286,-6.852435083760751
5389,149d,2019-01-11 18:00:00.000000,33.99931417249296,-6.847532410733636
5390,149d,2019-01-12 18:00:00.000000,34.00229617808194,-6.852955074799136
5391,149d,2019-01-12 19:00:00.000000,34.00327428626773,-6.844882613883393
5392,149d,2019-01-12 20:00:00.000000,33.99931417249296,-6.847532410733636
5393,149d,2019-01-12 21:00:00.000000,33.99931417249296,-6.847532410733636
5394,149d,2019-01-14 14:00:00.000000,33.99968865979286,-6.852435083760751
5395,149d,2019-01-15 05:00:00.000000,33.99931417249296,-6.847532410733636
5396,150d,2019-01-01 08:00:00.000000,34.0000323716858,-6.854876780023617
5397,150d,2019-01-02 11:00:00.000000,34.000416290775604,-6.8570331738950285
5398,150d,2019-01-02 18:00:00.000000,34.0000323716858,-6.854876780023617
5399,150d,2019-01-03 19:00:00.000000,34.000416290775604,-6.8570331738950285
5400,150d,2019-01-04 08:00:00.000000,34.0000323716858,-6.854876780023617
5401,150d,2019-01-04 13:00:00.000000,34.000416290775604,-6.8570331738950285
5402,150d,2019-01-04 14:00:00.000000,34.0000323716858,-6.854876780023617
5403,150d,2019-01-05 13:00:00.000000,34.0000323716858,-6.854876780023617
5404,150d,2019-01-05 22:00:00.000000,34.000416290775604,-6.8570331738950285
5405,150d,2019-01-06 19:00:00.000000,34.0000323716858,-6.854876780023617
5406,150d,2019-01-07 09:00:00.000000,34.000416290775604,-6.8570331738950285
5407,150d,2019-01-07 18:00:00.000000,34.0000323716858,-6.854876780023617
5408,150d,2019-01-08 12:00:00.000000,34.0000323716858,-6.854876780023617
5409,150d,2019-01-09 00:00:00.000000,34.000416290775604,-6.8570331738950285
5410,150d,2019-01-09 01:00:00.000000,34.0000323716858,-6.854876780023617
5411,150d,2019-01-09 02:00:00.000000,34.0000323716858,-6.854876780023617
5412,150d,2019-01-09 21:00:00.000000,34.000416290775604,-6.8570331738950285
5413,150d,2019-01-10 01:00:00.000000,33.99968865979286,-6.852435083760751
5414,150d,2019-01-10 02:00:00.000000,34.0000323716858,-6.854876780023617
5415,150d,2019-01-11 23:00:00.000000,33.99968865979286,-6.852435083760751
5416,150d,2019-01-12 09:00:00.000000,34.0000323716858,-6.854876780023617
5417,150d,2019-01-12 18:00:00.000000,34.000416290775604,-6.8570331738950285
5418,150d,2019-01-12 19:00:00.000000,34.0000323716858,-6.854876780023617
5419,150d,2019-01-12 21:00:00.000000,33.99968865979286,-6.852435083760751
5420,150d,2019-01-13 07:00:00.000000,34.0000323716858,-6.854876780023617
5421,150d,2019-01-13 14:00:00.000000,34.000416290775604,-6.8570331738950285
5422,150d,2019-01-13 15:00:00.000000,34.0000323716858,-6.854876780023617
5423,150d,2019-01-13 20:00:00.000000,34.000416290775604,-6.8570331738950285
5424,150d,2019-01-14 08:00:00.000000,34.0000323716858,-6.854876780023617
5425,150d,2019-01-14 21:00:00.000000,34.000416290775604,-6.8570331738950285
5426,1c,2019-01-01 08:00:00.000000,33.99931417249296,-6.847532410733636
5427,1c,2019-01-01 09:42:54.180791,34.000416290775604,-6.8570331738950285
5428,1c,2019-01-01 12:27:19.425244,34.00229617808194,-6.852955074799136
5429,1c,2019-01-01 13:49:01.611662,33.99931417249296,-6.847532410733636
5430,1c,2019-01-01 15:23:45.414868,34.00229617808194,-6.852955074799136
5431,1c,2019-01-01 17:02:58.775502,33.99931417249296,-6.847532410733636
5432,1c,2019-01-01 22:56:59.988333,33.99968865979286,-6.852435083760751
5433,1c,2019-01-02 02:12:57.383510,33.99931417249296,-6.847532410733636
5434,1c,2019-01-02 06:20:48.007616,33.99968865979286,-6.852435083760751
5435,1c,2019-01-02 10:14:43.155671,33.99931417249296,-6.847532410733636
5436,1c,2019-01-02 12:58:18.642779,34.00229617808194,-6.852955074799136
5437,1c,2019-01-02 14:01:35.608689,33.99931417249296,-6.847532410733636
5438,1c,2019-01-02 15:00:57.567262,33.99968865979286,-6.852435083760751
5439,1c,2019-01-02 18:09:59.584539,33.99931417249296,-6.847532410733636
5440,1c,2019-01-02 22:29:19.325561,34.000416290775604,-6.8570331738950285
5441,1c,2019-01-03 01:39:30.649180,33.99968865979286,-6.852435083760751
5442,1c,2019-01-03 05:25:16.520439,33.99931417249296,-6.847532410733636
5443,1c,2019-01-03 09:31:44.761939,33.99968865979286,-6.852435083760751
5444,1c,2019-01-03 11:38:14.016772,34.000416290775604,-6.8570331738950285
5445,1c,2019-01-03 15:06:12.540550,34.000416290775604,-6.8570331738950285
5446,1c,2019-01-03 17:40:41.916296,33.99968865979286,-6.852435083760751
5447,1c,2019-01-03 20:06:15.068403,34.000416290775604,-6.8570331738950285
5448,1c,2019-01-03 21:56:46.428753,34.000416290775604,-6.8570331738950285
5449,1c,2019-01-03 23:49:12.864145,33.99968865979286,-6.852435083760751
5450,1c,2019-01-04 09:00:47.825154,34.00229617808194,-6.852955074799136
5451,1c,2019-01-04 15:06:09.710186,34.0000323716858,-6.854876780023617
5452,1c,2019-01-04 19:22:04.564389,34.00533864884077,-6.849223529214748
5453,1c,2019-01-04 21:30:01.081421,34.0000323716858,-6.854876780023617
5454,1c,2019-01-04 22:31:31.970023,34.000416290775604,-6.8570331738950285
5455,1c,2019-01-05 01:23:49.148133,34.00229617808194,-6.852955074799136
5456,1c,2019-01-05 02:13:55.530876,34.000416290775604,-6.8570331738950285
5457,1c,2019-01-05 05:49:01.539143,34.0000323716858,-6.854876780023617
5458,1c,2019-01-05 07:05:40.896794,34.00327428626773,-6.844882613883393
5459,1c,2019-01-05 10:27:28.980031,33.99968865979286,-6.852435083760751
5460,1c,2019-01-05 15:25:04.461293,34.0000323716858,-6.854876780023617
5461,1c,2019-01-05 20:00:44.941420,34.00229617808194,-6.852955074799136
5462,1c,2019-01-05 21:28:38.834329,34.00229617808194,-6.852955074799136
5463,1c,2019-01-06 01:49:46.346351,34.00229617808194,-6.852955074799136
5464,1c,2019-01-06 04:24:48.358414,34.0000323716858,-6.854876780023617
5465,1c,2019-01-06 17:47:44.956786,33.99931417249296,-6.847532410733636
5466,1c,2019-01-07 03:18:55.593746,34.0000323716858,-6.854876780023617
5467,1c,2019-01-07 07:32:28.326723,33.99931417249296,-6.847532410733636
5468,1c,2019-01-07 12:20:09.922759,34.0000323716858,-6.854876780023617
5469,1c,2019-01-07 17:56:34.952737,34.000416290775604,-6.8570331738950285
5470,1c,2019-01-07 19:01:00.595727,34.0000323716858,-6.854876780023617
5471,1c,2019-01-07 20:30:05.011702,33.99968865979286,-6.852435083760751
5472,1c,2019-01-07 22:50:07.053650,34.000416290775604,-6.8570331738950285
5473,1c,2019-01-08 01:31:25.416033,34.00229617808194,-6.852955074799136
5474,1c,2019-01-08 02:52:18.815680,33.99931417249296,-6.847532410733636
5475,1c,2019-01-08 04:10:51.930077,34.000416290775604,-6.8570331738950285
5476,1c,2019-01-08 06:53:49.006262,33.99968865979286,-6.852435083760751
5477,1c,2019-01-08 08:13:54.773454,33.99931417249296,-6.847532410733636
5478,1c,2019-01-08 11:03:22.407127,34.00229617808194,-6.852955074799136
