,zone_id,date_period,zone_score
2490,Maisons 2,2019-01-07 10:00:00,0.0
2491,Maisons 2,2019-01-07 11:00:00,0.0
2492,Maisons 2,2019-01-07 12:00:00,0.0
2493,Maisons 2,2019-01-07 13:00:00,0.0
2494,Maisons 2,2019-01-07 14:00:00,0.0
2495,Maisons 2,2019-01-07 15:00:00,0.0
2496,Maisons 2,2019-01-07 16:00:00,0.0
2497,Maisons 2,2019-01-07 17:00:00,0.0
2498,Maisons 2,2019-01-07 18:00:00,0.0
2499,Maisons 2,2019-01-07 19:00:00,0.0
2500,Maisons 2,2019-01-07 20:00:00,0.0
2501,Maisons 2,2019-01-07 21:00:00,0.0
2502,Maisons 2,2019-01-07 22:00:00,0.0
2503,Maisons 2,2019-01-07 23:00:00,0.0
2504,Maisons 2,2019-01-08 00:00:00,0.0
2505,Maisons 2,2019-01-08 01:00:00,0.0
2506,Maisons 2,2019-01-08 02:00:00,0.0
2507,Maisons 2,2019-01-08 03:00:00,0.0
2508,Maisons 2,2019-01-08 04:00:00,0.0
2509,Maisons 2,2019-01-08 05:00:00,0.0
2510,Maisons 2,2019-01-08 06:00:00,0.0
2511,Maisons 2,2019-01-08 07:00:00,0.0
2512,Maisons 2,2019-01-08 08:00:00,0.0
2513,Maisons 2,2019-01-08 09:00:00,5.057997734915516
2514,Maisons 2,2019-01-08 10:00:00,0.0
2515,Maisons 2,2019-01-08 11:00:00,0.0
2516,Maisons 2,2019-01-08 12:00:00,0.0
2517,Maisons 2,2019-01-08 13:00:00,0.0
2518,Maisons 2,2019-01-08 14:00:00,0.0
2519,Maisons 2,2019-01-08 15:00:00,0.0
2520,Maisons 2,2019-01-08 16:00:00,0.0
2521,Maisons 2,2019-01-08 17:00:00,0.0
2522,Maisons 2,2019-01-08 18:00:00,0.0
2523,Maisons 2,2019-01-08 19:00:00,0.0
2524,Maisons 2,2019-01-08 20:00:00,0.0
2525,Maisons 2,2019-01-08 21:00:00,0.0
2526,Maisons 2,2019-01-08 22:00:00,10.431195472105172
2527,Maisons 2,2019-01-08 23:00:00,0.0
2528,Maisons 2,2019-01-09 00:00:00,0.0
2529,Maisons 2,2019-01-09 01:00:00,0.0
2530,Maisons 2,2019-01-09 02:00:00,0.0
2531,Maisons 2,2019-01-09 03:00:00,0.0
2532,Maisons 2,2019-01-09 04:00:00,0.0
2533,Maisons 2,2019-01-09 05:00:00,0.0
2534,Maisons 2,2019-01-09 06:00:00,0.0
2535,Maisons 2,2019-01-09 07:00:00,0.0
2536,Maisons 2,2019-01-09 08:00:00,0.0
2537,Maisons 2,2019-01-09 09:00:00,0.0
2538,Maisons 2,2019-01-09 10:00:00,0.0
2539,Maisons 2,2019-01-09 11:00:00,0.0
2540,Maisons 2,2019-01-09 12:00:00,0.0
2541,Maisons 2,2019-01-09 13:00:00,0.0
2542,Maisons 2,2019-01-09 14:00:00,0.0
2543,Maisons 2,2019-01-09 15:00:00,0.0
2544,Maisons 2,2019-01-09 16:00:00,0.0
2545,Maisons 2,2019-01-09 17:00:00,0.0
2546,Maisons 2,2019-01-09 18:00:00,0.0
2547,Maisons 2,2019-01-09 19:00:00,0.0
2548,Maisons 2,2019-01-09 20:00:00,0.0
2549,Maisons 2,2019-01-09 21:00:00,0.0
2550,Maisons 2,2019-01-09 22:00:00,5.057997734915516
2551,Maisons 2,2019-01-09 23:00:00,10.431195472105172
2552,Maisons 2,2019-01-10 00:00:00,0.0
2553,Maisons 2,2019-01-10 01:00:00,0.0
2554,Maisons 2,2019-01-10 02:00:00,0.0
2555,Maisons 2,2019-01-10 03:00:00,0.0
2556,Maisons 2,2019-01-10 04:00:00,0.0
2557,Maisons 2,2019-01-10 05:00:00,0.0
2558,Maisons 2,2019-01-10 06:00:00,0.0
2559,Maisons 2,2019-01-10 07:00:00,0.0
2560,Maisons 2,2019-01-10 08:00:00,0.0
2561,Maisons 2,2019-01-10 09:00:00,0.0
2562,Maisons 2,2019-01-10 10:00:00,0.0
2563,Maisons 2,2019-01-10 11:00:00,0.0
2564,Maisons 2,2019-01-10 12:00:00,5.057997734915516
2565,Maisons 2,2019-01-10 13:00:00,0.0
2566,Maisons 2,2019-01-10 14:00:00,0.0
2567,Maisons 2,2019-01-10 15:00:00,0.0
2568,Maisons 2,2019-01-10 16:00:00,0.0
2569,Maisons 2,2019-01-10 17:00:00,0.0
2570,Maisons 2,2019-01-10 18:00:00,0.0
2571,Maisons 2,2019-01-10 19:00:00,0.0
2572,Maisons 2,2019-01-10 20:00:00,0.0
2573,Maisons 2,2019-01-10 21:00:00,1.2339042497325903
2574,Maisons 2,2019-01-10 22:00:00,15.48919320702069
2575,Maisons 2,2019-01-10 23:00:00,0.0
2576,Maisons 2,2019-01-11 00:00:00,0.0
2577,Maisons 2,2019-01-11 01:00:00,0.0
2578,Maisons 2,2019-01-11 02:00:00,0.0
2579,Maisons 2,2019-01-11 03:00:00,0.0
2580,Maisons 2,2019-01-11 04:00:00,0.0
2581,Maisons 2,2019-01-11 05:00:00,0.0
2582,Maisons 2,2019-01-11 06:00:00,0.0
2583,Maisons 2,2019-01-11 07:00:00,0.0
2584,Maisons 2,2019-01-11 08:00:00,1.2339042497325903
2585,Maisons 2,2019-01-11 09:00:00,0.0
2586,Maisons 2,2019-01-11 10:00:00,0.0
2587,Maisons 2,2019-01-11 11:00:00,0.0
2588,Maisons 2,2019-01-11 12:00:00,0.0
2589,Maisons 2,2019-01-11 13:00:00,0.0
2590,Maisons 2,2019-01-11 14:00:00,0.0
2591,Maisons 2,2019-01-11 15:00:00,0.0
2592,Maisons 2,2019-01-11 16:00:00,0.0
2593,Maisons 2,2019-01-11 17:00:00,13.339049356388035
2594,Maisons 2,2019-01-11 18:00:00,0.0
2595,Maisons 2,2019-01-11 19:00:00,0.0
2596,Maisons 2,2019-01-11 20:00:00,0.0
2597,Maisons 2,2019-01-11 21:00:00,0.0
2598,Maisons 2,2019-01-11 22:00:00,0.0
2599,Maisons 2,2019-01-11 23:00:00,10.431195472105172
2600,Maisons 2,2019-01-12 00:00:00,0.0
2601,Maisons 2,2019-01-12 01:00:00,0.0
2602,Maisons 2,2019-01-12 02:00:00,0.0
2603,Maisons 2,2019-01-12 03:00:00,0.0
2604,Maisons 2,2019-01-12 04:00:00,0.0
2605,Maisons 2,2019-01-12 05:00:00,0.0
2606,Maisons 2,2019-01-12 06:00:00,0.0
2607,Maisons 2,2019-01-12 07:00:00,0.0
2608,Maisons 2,2019-01-12 08:00:00,0.0
2609,Maisons 2,2019-01-12 09:00:00,0.0
2610,Maisons 2,2019-01-12 10:00:00,0.0
2611,Maisons 2,2019-01-12 11:00:00,0.0
2612,Maisons 2,2019-01-12 12:00:00,0.0
2613,Maisons 2,2019-01-12 13:00:00,0.0
2614,Maisons 2,2019-01-12 14:00:00,0.0
2615,Maisons 2,2019-01-12 15:00:00,0.0
2616,Maisons 2,2019-01-12 16:00:00,0.0
2617,Maisons 2,2019-01-12 17:00:00,0.0
2618,Maisons 2,2019-01-12 18:00:00,0.0
2619,Maisons 2,2019-01-12 19:00:00,0.0
2620,Maisons 2,2019-01-12 20:00:00,0.0
2621,Maisons 2,2019-01-12 21:00:00,0.0
2622,Maisons 2,2019-01-12 22:00:00,5.057997734915516
2623,Maisons 2,2019-01-12 23:00:00,0.0
2624,Maisons 2,2019-01-13 00:00:00,0.0
2625,Maisons 2,2019-01-13 01:00:00,0.0
2626,Maisons 2,2019-01-13 02:00:00,0.0
2627,Maisons 2,2019-01-13 03:00:00,0.0
2628,Maisons 2,2019-01-13 04:00:00,0.0
2629,Maisons 2,2019-01-13 05:00:00,0.0
2630,Maisons 2,2019-01-13 06:00:00,0.0
2631,Maisons 2,2019-01-13 07:00:00,0.0
2632,Maisons 2,2019-01-13 08:00:00,18.39704709130355
2633,Maisons 2,2019-01-13 09:00:00,0.0
2634,Maisons 2,2019-01-13 10:00:00,0.0
2635,Maisons 2,2019-01-13 11:00:00,0.0
2636,Maisons 2,2019-01-13 12:00:00,0.0
2637,Maisons 2,2019-01-13 13:00:00,0.0
2638,Maisons 2,2019-01-13 14:00:00,0.0
2639,Maisons 2,2019-01-13 15:00:00,0.0
2640,Maisons 2,2019-01-13 16:00:00,13.339049356388035
2641,Maisons 2,2019-01-13 17:00:00,0.0
2642,Maisons 2,2019-01-13 18:00:00,13.907999520403903
2643,Maisons 2,2019-01-13 19:00:00,0.0
2644,Maisons 2,2019-01-13 20:00:00,0.6226021141501942
2645,Maisons 2,2019-01-13 21:00:00,0.0
2646,Maisons 2,2019-01-13 22:00:00,0.0
2647,Maisons 2,2019-01-13 23:00:00,0.0
2648,Maisons 2,2019-01-14 00:00:00,0.0
2649,Maisons 2,2019-01-14 01:00:00,0.0
2650,Maisons 2,2019-01-14 02:00:00,0.0
2651,Maisons 2,2019-01-14 03:00:00,0.0
2652,Maisons 2,2019-01-14 04:00:00,0.0
2653,Maisons 2,2019-01-14 05:00:00,0.0
2654,Maisons 2,2019-01-14 06:00:00,0.0
2655,Maisons 2,2019-01-14 07:00:00,0.0
2656,Maisons 2,2019-01-14 08:00:00,1.2339042497325903
2657,Maisons 2,2019-01-14 09:00:00,0.0
2658,Maisons 2,2019-01-14 10:00:00,0.0
2659,Maisons 2,2019-01-14 11:00:00,5.057997734915516
2660,Maisons 2,2019-01-14 12:00:00,0.0
2661,Maisons 2,2019-01-14 13:00:00,0.0
2662,Maisons 2,2019-01-14 14:00:00,0.0
2663,Maisons 2,2019-01-14 15:00:00,0.0
2664,Maisons 2,2019-01-14 16:00:00,0.0
2665,Maisons 2,2019-01-14 17:00:00,52.15519403331688
2666,Maisons 2,2019-01-14 18:00:00,0.0
2667,Maisons 2,2019-01-14 19:00:00,0.0
2668,Maisons 2,2019-01-14 20:00:00,13.7424871420738
2669,Maisons 2,2019-01-14 21:00:00,0.0
2670,Maisons 2,2019-01-14 22:00:00,0.0
2671,Maisons 2,2019-01-14 23:00:00,0.0
2672,Maisons 2,2019-01-15 00:00:00,0.0
2673,Maisons 2,2019-01-15 01:00:00,0.0
2674,Maisons 2,2019-01-15 02:00:00,0.0
2675,Maisons 2,2019-01-15 03:00:00,0.0
2676,Maisons 2,2019-01-15 04:00:00,0.0
2677,Maisons 2,2019-01-15 05:00:00,0.0
2678,Maisons 2,2019-01-15 06:00:00,1.2339042497325903
2679,Maisons 2,2019-01-15 07:00:00,0.0
2680,Carrefour,2019-01-01 09:00:00,0.0
2681,Carrefour,2019-01-01 10:00:00,0.0
2682,Carrefour,2019-01-01 11:00:00,0.0
2683,Carrefour,2019-01-01 12:00:00,0.0
2684,Carrefour,2019-01-01 13:00:00,0.0
2685,Carrefour,2019-01-01 14:00:00,0.0
2686,Carrefour,2019-01-01 15:00:00,0.0
2687,Carrefour,2019-01-01 16:00:00,0.0
2688,Carrefour,2019-01-01 17:00:00,0.0
2689,Carrefour,2019-01-01 18:00:00,0.0
2690,Carrefour,2019-01-01 19:00:00,0.0
2691,Carrefour,2019-01-01 20:00:00,0.0
2692,Carrefour,2019-01-01 21:00:00,0.0
2693,Carrefour,2019-01-01 22:00:00,0.0
2694,Carrefour,2019-01-01 23:00:00,0.0
2695,Carrefour,2019-01-02 00:00:00,0.0
2696,Carrefour,2019-01-02 01:00:00,0.0
2697,Carrefour,2019-01-02 02:00:00,0.0
2698,Carrefour,2019-01-02 03:00:00,0.0
2699,Carrefour,2019-01-02 04:00:00,0.0
2700,Carrefour,2019-01-02 05:00:00,0.0
2701,Carrefour,2019-01-02 06:00:00,0.4269084548141468
2702,Carrefour,2019-01-02 07:00:00,0.0
2703,Carrefour,2019-01-02 08:00:00,0.14230281827138228
2704,Carrefour,2019-01-02 09:00:00,0.0
2705,Carrefour,2019-01-02 10:00:00,0.0
2706,Carrefour,2019-01-02 11:00:00,0.0
2707,Carrefour,2019-01-02 12:00:00,0.0
2708,Carrefour,2019-01-02 13:00:00,0.0
2709,Carrefour,2019-01-02 14:00:00,0.0
2710,Carrefour,2019-01-02 15:00:00,0.0
2711,Carrefour,2019-01-02 16:00:00,0.0
2712,Carrefour,2019-01-02 17:00:00,0.14230281827138228
2713,Carrefour,2019-01-02 18:00:00,0.0
2714,Carrefour,2019-01-02 19:00:00,0.0
2715,Carrefour,2019-01-02 20:00:00,0.0
2716,Carrefour,2019-01-02 21:00:00,0.0
2717,Carrefour,2019-01-02 22:00:00,0.0
2718,Carrefour,2019-01-02 23:00:00,0.0
2719,Carrefour,2019-01-03 00:00:00,0.4269084548141468
2720,Carrefour,2019-01-03 01:00:00,0.0
2721,Carrefour,2019-01-03 02:00:00,0.0
2722,Carrefour,2019-01-03 03:00:00,0.0
2723,Carrefour,2019-01-03 04:00:00,0.0
2724,Carrefour,2019-01-03 05:00:00,0.0
2725,Carrefour,2019-01-03 06:00:00,0.0
2726,Carrefour,2019-01-03 07:00:00,0.0
2727,Carrefour,2019-01-03 08:00:00,0.0
2728,Carrefour,2019-01-03 09:00:00,0.0
2729,Carrefour,2019-01-03 10:00:00,0.0
2730,Carrefour,2019-01-03 11:00:00,0.0
2731,Carrefour,2019-01-03 12:00:00,0.0
2732,Carrefour,2019-01-03 13:00:00,0.0
2733,Carrefour,2019-01-03 14:00:00,0.0
2734,Carrefour,2019-01-03 15:00:00,0.0
2735,Carrefour,2019-01-03 16:00:00,0.0
2736,Carrefour,2019-01-03 17:00:00,0.0
2737,Carrefour,2019-01-03 18:00:00,0.0
2738,Carrefour,2019-01-03 19:00:00,0.0
2739,Carrefour,2019-01-03 20:00:00,0.0
2740,Carrefour,2019-01-03 21:00:00,0.0
2741,Carrefour,2019-01-03 22:00:00,0.0
2742,Carrefour,2019-01-03 23:00:00,0.0
2743,Carrefour,2019-01-04 00:00:00,0.0
2744,Carrefour,2019-01-04 01:00:00,0.0
2745,Carrefour,2019-01-04 02:00:00,0.0
2746,Carrefour,2019-01-04 03:00:00,0.0
2747,Carrefour,2019-01-04 04:00:00,0.0
2748,Carrefour,2019-01-04 05:00:00,0.0
2749,Carrefour,2019-01-04 06:00:00,0.0
2750,Carrefour,2019-01-04 07:00:00,0.0
2751,Carrefour,2019-01-04 08:00:00,0.0
2752,Carrefour,2019-01-04 09:00:00,0.0
2753,Carrefour,2019-01-04 10:00:00,0.0
2754,Carrefour,2019-01-04 11:00:00,0.0
2755,Carrefour,2019-01-04 12:00:00,0.0
2756,Carrefour,2019-01-04 13:00:00,0.0
2757,Carrefour,2019-01-04 14:00:00,0.0
2758,Carrefour,2019-01-04 15:00:00,0.0
2759,Carrefour,2019-01-04 16:00:00,0.0
2760,Carrefour,2019-01-04 17:00:00,0.0
2761,Carrefour,2019-01-04 18:00:00,0.14230281827138228
2762,Carrefour,2019-01-04 19:00:00,0.0
2763,Carrefour,2019-01-04 20:00:00,1.2452042283003883
2764,Carrefour,2019-01-04 21:00:00,0.0
2765,Carrefour,2019-01-04 22:00:00,0.0
2766,Carrefour,2019-01-04 23:00:00,0.0
2767,Carrefour,2019-01-05 00:00:00,0.0
2768,Carrefour,2019-01-05 01:00:00,0.0
2769,Carrefour,2019-01-05 02:00:00,0.0
2770,Carrefour,2019-01-05 03:00:00,0.0
2771,Carrefour,2019-01-05 04:00:00,0.0
2772,Carrefour,2019-01-05 05:00:00,0.0
2773,Carrefour,2019-01-05 06:00:00,0.0
2774,Carrefour,2019-01-05 07:00:00,0.0
2775,Carrefour,2019-01-05 08:00:00,12.64291349838493
2776,Carrefour,2019-01-05 09:00:00,0.0
2777,Carrefour,2019-01-05 10:00:00,0.0
2778,Carrefour,2019-01-05 11:00:00,0.0
2779,Carrefour,2019-01-05 12:00:00,0.0
2780,Carrefour,2019-01-05 13:00:00,0.0
2781,Carrefour,2019-01-05 14:00:00,1.2452042283003883
2782,Carrefour,2019-01-05 15:00:00,0.0
2783,Carrefour,2019-01-05 16:00:00,0.0
2784,Carrefour,2019-01-05 17:00:00,0.0
2785,Carrefour,2019-01-05 18:00:00,0.0
2786,Carrefour,2019-01-05 19:00:00,0.0
2787,Carrefour,2019-01-05 20:00:00,0.0
2788,Carrefour,2019-01-05 21:00:00,0.0
2789,Carrefour,2019-01-05 22:00:00,0.0
2790,Carrefour,2019-01-05 23:00:00,0.0
2791,Carrefour,2019-01-06 00:00:00,0.0
2792,Carrefour,2019-01-06 01:00:00,0.0
2793,Carrefour,2019-01-06 02:00:00,0.0
2794,Carrefour,2019-01-06 03:00:00,0.0
2795,Carrefour,2019-01-06 04:00:00,0.0
2796,Carrefour,2019-01-06 05:00:00,0.0
2797,Carrefour,2019-01-06 06:00:00,0.0
2798,Carrefour,2019-01-06 07:00:00,0.0
2799,Carrefour,2019-01-06 08:00:00,0.14230281827138228
2800,Carrefour,2019-01-06 09:00:00,0.0
2801,Carrefour,2019-01-06 10:00:00,0.0
2802,Carrefour,2019-01-06 11:00:00,0.0
2803,Carrefour,2019-01-06 12:00:00,0.0
2804,Carrefour,2019-01-06 13:00:00,17.385325786841953
2805,Carrefour,2019-01-06 14:00:00,1.2452042283003883
2806,Carrefour,2019-01-06 15:00:00,0.0
2807,Carrefour,2019-01-06 16:00:00,0.0
2808,Carrefour,2019-01-06 17:00:00,0.0
2809,Carrefour,2019-01-06 18:00:00,0.0
2810,Carrefour,2019-01-06 19:00:00,17.385325786841953
2811,Carrefour,2019-01-06 20:00:00,0.0
2812,Carrefour,2019-01-06 21:00:00,0.0
2813,Carrefour,2019-01-06 22:00:00,0.0
2814,Carrefour,2019-01-06 23:00:00,0.0
2815,Carrefour,2019-01-07 00:00:00,0.6169521248662951
2816,Carrefour,2019-01-07 01:00:00,0.0
2817,Carrefour,2019-01-07 02:00:00,10.004287017291025
2818,Carrefour,2019-01-07 03:00:00,0.0
2819,Carrefour,2019-01-07 04:00:00,0.0
2820,Carrefour,2019-01-07 05:00:00,0.0
2821,Carrefour,2019-01-07 06:00:00,0.14230281827138228
2822,Carrefour,2019-01-07 07:00:00,0.0
2823,Carrefour,2019-01-07 08:00:00,0.0
2824,Carrefour,2019-01-07 09:00:00,0.0
2825,Carrefour,2019-01-07 10:00:00,0.0
2826,Carrefour,2019-01-07 11:00:00,3.3347623390970087
2827,Carrefour,2019-01-07 12:00:00,0.4269084548141468
2828,Carrefour,2019-01-07 13:00:00,54.19283287409482
2829,Carrefour,2019-01-07 14:00:00,0.0
2830,Carrefour,2019-01-07 15:00:00,0.0
2831,Carrefour,2019-01-07 16:00:00,0.0
2832,Carrefour,2019-01-07 17:00:00,0.0
2833,Carrefour,2019-01-07 18:00:00,5.33934052450822
2834,Carrefour,2019-01-07 19:00:00,59.5354362455531
2835,Carrefour,2019-01-07 20:00:00,0.0
2836,Carrefour,2019-01-07 21:00:00,10.76366097440185
2837,Carrefour,2019-01-07 22:00:00,0.14230281827138228
2838,Carrefour,2019-01-07 23:00:00,15.173993204746552
2839,Carrefour,2019-01-08 00:00:00,0.0
2840,Carrefour,2019-01-08 01:00:00,0.0
2841,Carrefour,2019-01-08 02:00:00,0.0
2842,Carrefour,2019-01-08 03:00:00,0.0
2843,Carrefour,2019-01-08 04:00:00,0.0
2844,Carrefour,2019-01-08 05:00:00,0.0
2845,Carrefour,2019-01-08 06:00:00,0.0
2846,Carrefour,2019-01-08 07:00:00,0.0
2847,Carrefour,2019-01-08 08:00:00,5.057997734915516
2848,Carrefour,2019-01-08 09:00:00,13.450757808928042
2849,Carrefour,2019-01-08 10:00:00,0.0
2850,Carrefour,2019-01-08 11:00:00,0.0
2851,Carrefour,2019-01-08 12:00:00,0.4269084548141468
2852,Carrefour,2019-01-08 13:00:00,0.0
2853,Carrefour,2019-01-08 14:00:00,0.0
2854,Carrefour,2019-01-08 15:00:00,0.0
2855,Carrefour,2019-01-08 16:00:00,0.0
2856,Carrefour,2019-01-08 17:00:00,10.115995469831033
2857,Carrefour,2019-01-08 18:00:00,0.4269084548141468
2858,Carrefour,2019-01-08 19:00:00,0.0
2859,Carrefour,2019-01-08 20:00:00,55.38684482937097
2860,Carrefour,2019-01-08 21:00:00,1.043860579680442
2861,Carrefour,2019-01-08 22:00:00,2.047068148103916
2862,Carrefour,2019-01-08 23:00:00,0.0
2863,Carrefour,2019-01-09 00:00:00,0.0
2864,Carrefour,2019-01-09 01:00:00,0.0
2865,Carrefour,2019-01-09 02:00:00,0.0
2866,Carrefour,2019-01-09 03:00:00,0.0
2867,Carrefour,2019-01-09 04:00:00,0.0
2868,Carrefour,2019-01-09 05:00:00,0.0
2869,Carrefour,2019-01-09 06:00:00,0.0
2870,Carrefour,2019-01-09 07:00:00,0.0
2871,Carrefour,2019-01-09 08:00:00,0.0
2872,Carrefour,2019-01-09 09:00:00,25.178280222037575
2873,Carrefour,2019-01-09 10:00:00,0.0
2874,Carrefour,2019-01-09 11:00:00,19.628369088117445
2875,Carrefour,2019-01-09 12:00:00,0.0
2876,Carrefour,2019-01-09 13:00:00,20.848943064528363
2877,Carrefour,2019-01-09 14:00:00,179.0163298355291
2878,Carrefour,2019-01-09 15:00:00,0.0
2879,Carrefour,2019-01-09 16:00:00,0.0
2880,Carrefour,2019-01-09 17:00:00,17.855519281956568
2881,Carrefour,2019-01-09 18:00:00,0.0
2882,Carrefour,2019-01-09 19:00:00,0.0
2883,Carrefour,2019-01-09 20:00:00,5.057997734915516
2884,Carrefour,2019-01-09 21:00:00,8.274877872529627
2885,Carrefour,2019-01-09 22:00:00,5.057997734915516
2886,Carrefour,2019-01-09 23:00:00,0.0
2887,Carrefour,2019-01-10 00:00:00,0.0
2888,Carrefour,2019-01-10 01:00:00,0.0
2889,Carrefour,2019-01-10 02:00:00,0.0
2890,Carrefour,2019-01-10 03:00:00,0.0
2891,Carrefour,2019-01-10 04:00:00,0.0
2892,Carrefour,2019-01-10 05:00:00,0.0
2893,Carrefour,2019-01-10 06:00:00,0.0
2894,Carrefour,2019-01-10 07:00:00,0.0
2895,Carrefour,2019-01-10 08:00:00,30.663186411767235
2896,Carrefour,2019-01-10 09:00:00,3.3347623390970087
2897,Carrefour,2019-01-10 10:00:00,0.0
2898,Carrefour,2019-01-10 11:00:00,0.0
2899,Carrefour,2019-01-10 12:00:00,0.0
2900,Carrefour,2019-01-10 13:00:00,0.0
2901,Carrefour,2019-01-10 14:00:00,0.0
2902,Carrefour,2019-01-10 15:00:00,0.0
2903,Carrefour,2019-01-10 16:00:00,0.0
2904,Carrefour,2019-01-10 17:00:00,0.0
2905,Carrefour,2019-01-10 18:00:00,0.0
2906,Carrefour,2019-01-10 19:00:00,0.0
2907,Carrefour,2019-01-10 20:00:00,5.057997734915516
2908,Carrefour,2019-01-10 21:00:00,5.057997734915516
2909,Carrefour,2019-01-10 22:00:00,5.057997734915516
2910,Carrefour,2019-01-10 23:00:00,0.0
2911,Carrefour,2019-01-11 00:00:00,0.0
2912,Carrefour,2019-01-11 01:00:00,0.0
2913,Carrefour,2019-01-11 02:00:00,5.057997734915516
2914,Carrefour,2019-01-11 03:00:00,0.0
2915,Carrefour,2019-01-11 04:00:00,0.0
2916,Carrefour,2019-01-11 05:00:00,0.0
2917,Carrefour,2019-01-11 06:00:00,0.0
2918,Carrefour,2019-01-11 07:00:00,0.0
2919,Carrefour,2019-01-11 08:00:00,7.142882858329582
2920,Carrefour,2019-01-11 09:00:00,0.0
2921,Carrefour,2019-01-11 10:00:00,0.0
2922,Carrefour,2019-01-11 11:00:00,10.542903924645179
2923,Carrefour,2019-01-11 12:00:00,0.0
2924,Carrefour,2019-01-11 13:00:00,5.057997734915516
2925,Carrefour,2019-01-11 14:00:00,0.0
2926,Carrefour,2019-01-11 15:00:00,0.0
2927,Carrefour,2019-01-11 16:00:00,37.52806996703474
2928,Carrefour,2019-01-11 17:00:00,0.14230281827138228
2929,Carrefour,2019-01-11 18:00:00,5.057997734915516
2930,Carrefour,2019-01-11 19:00:00,30.347986409493103
2931,Carrefour,2019-01-11 20:00:00,2.047068148103916
2932,Carrefour,2019-01-11 21:00:00,5.057997734915516
2933,Carrefour,2019-01-11 22:00:00,0.0
2934,Carrefour,2019-01-11 23:00:00,0.14230281827138228
2935,Carrefour,2019-01-12 00:00:00,5.057997734915516
2936,Carrefour,2019-01-12 01:00:00,0.0
2937,Carrefour,2019-01-12 02:00:00,0.0
2938,Carrefour,2019-01-12 03:00:00,0.0
2939,Carrefour,2019-01-12 04:00:00,0.0
2940,Carrefour,2019-01-12 05:00:00,0.0
2941,Carrefour,2019-01-12 06:00:00,0.0
2942,Carrefour,2019-01-12 07:00:00,0.0
2943,Carrefour,2019-01-12 08:00:00,25.60518867685172
2944,Carrefour,2019-01-12 09:00:00,0.0
2945,Carrefour,2019-01-12 10:00:00,0.0
2946,Carrefour,2019-01-12 11:00:00,5.057997734915516
2947,Carrefour,2019-01-12 12:00:00,10.115995469831033
2948,Carrefour,2019-01-12 13:00:00,5.057997734915516
2949,Carrefour,2019-01-12 14:00:00,5.057997734915516
2950,Carrefour,2019-01-12 15:00:00,0.0
2951,Carrefour,2019-01-12 16:00:00,0.0
2952,Carrefour,2019-01-12 17:00:00,5.484906189729664
2953,Carrefour,2019-01-12 18:00:00,0.0
2954,Carrefour,2019-01-12 19:00:00,6.669524678194017
2955,Carrefour,2019-01-12 20:00:00,0.0
2956,Carrefour,2019-01-12 21:00:00,0.0
2957,Carrefour,2019-01-12 22:00:00,15.821658709317365
2958,Carrefour,2019-01-12 23:00:00,2.793234529750025
2959,Carrefour,2019-01-13 00:00:00,0.0
2960,Carrefour,2019-01-13 01:00:00,0.0
2961,Carrefour,2019-01-13 02:00:00,0.0
2962,Carrefour,2019-01-13 03:00:00,0.0
2963,Carrefour,2019-01-13 04:00:00,0.0
2964,Carrefour,2019-01-13 05:00:00,0.0
2965,Carrefour,2019-01-13 06:00:00,0.0
2966,Carrefour,2019-01-13 07:00:00,0.0
2967,Carrefour,2019-01-13 08:00:00,28.670128253959884
2968,Carrefour,2019-01-13 09:00:00,56.05890653642976
2969,Carrefour,2019-01-13 10:00:00,0.0
2970,Carrefour,2019-01-13 11:00:00,2.047068148103916
2971,Carrefour,2019-01-13 12:00:00,0.0
2972,Carrefour,2019-01-13 13:00:00,14.570371353201928
2973,Carrefour,2019-01-13 14:00:00,0.0
2974,Carrefour,2019-01-13 15:00:00,0.0
2975,Carrefour,2019-01-13 16:00:00,0.0
2976,Carrefour,2019-01-13 17:00:00,88.43636617716275
2977,Carrefour,2019-01-13 18:00:00,34.485523719001826
2978,Carrefour,2019-01-13 19:00:00,0.0
2979,Carrefour,2019-01-13 20:00:00,23.61213051904437
2980,Carrefour,2019-01-13 21:00:00,7.285185676600964
2981,Carrefour,2019-01-13 22:00:00,29.53204243225151
2982,Carrefour,2019-01-13 23:00:00,0.0
2983,Carrefour,2019-01-14 00:00:00,0.0
2984,Carrefour,2019-01-14 01:00:00,0.0
2985,Carrefour,2019-01-14 02:00:00,0.0
2986,Carrefour,2019-01-14 03:00:00,0.0
2987,Carrefour,2019-01-14 04:00:00,0.0
2988,Carrefour,2019-01-14 05:00:00,0.0
2989,Carrefour,2019-01-14 06:00:00,0.0
2990,Carrefour,2019-01-14 07:00:00,0.0
2991,Carrefour,2019-01-14 08:00:00,71.60604220144587
2992,Carrefour,2019-01-14 09:00:00,0.0
2993,Carrefour,2019-01-14 10:00:00,0.0
2994,Carrefour,2019-01-14 11:00:00,0.0
2995,Carrefour,2019-01-14 12:00:00,44.020695955971426
2996,Carrefour,2019-01-14 13:00:00,3.3347623390970087
2997,Carrefour,2019-01-14 14:00:00,0.0
2998,Carrefour,2019-01-14 15:00:00,0.0
2999,Carrefour,2019-01-14 16:00:00,120.28995595575685
3000,Carrefour,2019-01-14 17:00:00,10.115995469831033
3001,Carrefour,2019-01-14 18:00:00,49.078693690886944
3002,Carrefour,2019-01-14 19:00:00,8.392760074012525
3003,Carrefour,2019-01-14 20:00:00,0.0
