,uid,datetime,lat,lng,zone_id,datetime_clipped,ble_users
11765,92d,2019-01-04 17:00:00.000000,34.00533864884077,-6.849223529214747,Maisons 2,1546621200000000000,31d
11766,92d,2019-01-04 22:00:00.000000,34.003274286267725,-6.844882613883393,Arribat Center,1546639200000000000,"83d,101d,102d,123d,131f"
11771,92d,2019-01-07 00:00:00.000000,34.00533864884077,-6.849223529214747,Maisons 2,1546819200000000000,118d
11772,92d,2019-01-10 08:00:00.000000,33.99968865979286,-6.852435083760751,EMI,1547107200000000000,"24d,73d,94d,116d,82f"
11777,92d,2019-01-10 12:00:00.000000,34.003274286267725,-6.844882613883393,Arribat Center,1547121600000000000,"102d,13f,120f"
11780,92d,2019-01-10 19:00:00.000000,34.00533864884077,-6.849223529214747,Maisons 2,1547146800000000000,131f
11781,92d,2019-01-10 23:00:00.000000,34.003274286267725,-6.844882613883393,Arribat Center,1547161200000000000,"99d,130d,131f"
11784,92d,2019-01-11 08:00:00.000000,34.003274286267725,-6.844882613883393,Arribat Center,1547193600000000000,"45d,57d,58d,65d,69d,71d,13f,120f,134f"
11793,92d,2019-01-11 18:00:00.000000,33.99931417249296,-6.847532410733637,Maisons 1,1547229600000000000,"82d,103d,150d"
11796,92d,2019-01-11 20:00:00.000000,33.99968865979286,-6.852435083760751,EMI,1547236800000000000,"5d,142d"
11798,92d,2019-01-12 11:00:00.000000,34.003274286267725,-6.844882613883393,Arribat Center,1547290800000000000,"68d,98d"
11800,92d,2019-01-12 17:00:00.000000,33.99931417249296,-6.847532410733637,Maisons 1,1547312400000000000,"33d,136d,69f,103e"
11804,92d,2019-01-13 08:00:00.000000,34.003274286267725,-6.844882613883393,Arribat Center,1547366400000000000,"69d,101d,119d,55f,120f,143f"
11810,92d,2019-01-13 10:00:00.000000,33.99968865979286,-6.852435083760751,EMI,1547373600000000000,79d
11811,92d,2019-01-13 17:00:00.000000,34.00229617808194,-6.852955074799137,Carrefour,1547398800000000000,"52d,84d,112d"
11814,92d,2019-01-13 18:00:00.000000,34.00533864884077,-6.849223529214747,Maisons 2,1547402400000000000,11c
11815,92d,2019-01-13 22:00:00.000000,34.00229617808194,-6.852955074799137,Carrefour,1547416800000000000,"16d,14f,22f"
11818,92d,2019-01-14 09:00:00.000000,34.003274286267725,-6.844882613883393,Arribat Center,1547456400000000000,"16d,65d,102d"
11821,92d,2019-01-14 18:00:00.000000,33.99968865979286,-6.852435083760751,EMI,1547488800000000000,"8d,86d,89d,144d"
11825,92d,2019-01-14 20:00:00.000000,33.99931417249296,-6.847532410733637,Maisons 1,1547496000000000000,16d
11862,93d,2019-01-02 19:00:00.000000,34.000416290775604,-6.8570331738950285,Gare,1546455600000000000,"69d,108d,109d,130d,99f,123f"
11868,93d,2019-01-03 08:00:00.000000,34.003274286267725,-6.844882613883393,Arribat Center,1546502400000000000,"3d,33d,65d,68d,69d,101d,119d,117f"
11876,93d,2019-01-03 18:00:00.000000,34.00533864884077,-6.849223529214747,Maisons 2,1546538400000000000,"24d,87d,106d,110d"
11880,93d,2019-01-04 08:00:00.000000,34.003274286267725,-6.844882613883393,Arribat Center,1546588800000000000,"6d,58d,99d,101d,117f"
11885,93d,2019-01-05 21:00:00.000000,33.99931417249296,-6.847532410733637,Maisons 1,1546722000000000000,"54d,121d,95f"
11888,93d,2019-01-06 12:00:00.000000,33.99931417249296,-6.847532410733637,Maisons 1,1546776000000000000,"48d,94f"
11890,93d,2019-01-06 16:00:00.000000,34.003274286267725,-6.844882613883393,Arribat Center,1546790400000000000,71d
11891,93d,2019-01-06 18:00:00.000000,34.003274286267725,-6.844882613883393,Arribat Center,1546797600000000000,"71d,99d,123d,133d,13f"
11896,93d,2019-01-07 01:00:00.000000,34.000416290775604,-6.8570331738950285,Gare,1546822800000000000,"4d,117d"
11898,93d,2019-01-07 12:00:00.000000,34.003274286267725,-6.844882613883393,Arribat Center,1546862400000000000,57d
11899,93d,2019-01-07 15:00:00.000000,33.99931417249296,-6.847532410733637,Maisons 1,1546873200000000000,"20d,21d,48d,115d,136d,124f,95e"
11906,93d,2019-01-07 17:00:00.000000,34.003274286267725,-6.844882613883393,Arribat Center,1546880400000000000,134f
11907,93d,2019-01-07 18:00:00.000000,34.003274286267725,-6.844882613883393,Arribat Center,1546884000000000000,"112d,145d,55f"
11910,93d,2019-01-07 23:00:00.000000,33.99931417249296,-6.847532410733637,Maisons 1,1546902000000000000,100d
11911,93d,2019-01-08 11:00:00.000000,34.003274286267725,-6.844882613883393,Arribat Center,1546945200000000000,"16d,61d"
11913,93d,2019-01-09 04:00:00.000000,34.003274286267725,-6.844882613883393,Arribat Center,1547006400000000000,"16d,69d,53f"
11916,93d,2019-01-09 22:00:00.000000,34.003274286267725,-6.844882613883393,Arribat Center,1547071200000000000,"24d,39d,131f"
11919,93d,2019-01-10 20:00:00.000000,33.99931417249296,-6.847532410733637,Maisons 1,1547150400000000000,"55d,136d,68f"
11922,93d,2019-01-11 08:00:00.000000,34.000416290775604,-6.8570331738950285,Gare,1547193600000000000,"1d,11d,35d,110d,126d"
11927,93d,2019-01-11 11:00:00.000000,34.003274286267725,-6.844882613883393,Arribat Center,1547204400000000000,"83d,148d,143f"
11930,93d,2019-01-12 04:00:00.000000,34.003274286267725,-6.844882613883393,Arribat Center,1547265600000000000,40d
11931,93d,2019-01-12 11:00:00.000000,34.000416290775604,-6.8570331738950285,Gare,1547290800000000000,"18d,28d,53d,137d,26e"
11936,93d,2019-01-12 22:00:00.000000,34.003274286267725,-6.844882613883393,Arribat Center,1547330400000000000,"22d,33d,135f"
11939,93d,2019-01-14 00:00:00.000000,33.99931417249296,-6.847532410733637,Maisons 1,1547424000000000000,86f
11940,93d,2019-01-14 03:00:00.000000,34.003274286267725,-6.844882613883393,Arribat Center,1547434800000000000,99d
11941,93d,2019-01-14 20:00:00.000000,34.000416290775604,-6.8570331738950285,Gare,1547496000000000000,"18d,86d,128d"
11970,94d,2019-01-01 17:00:00.000000,33.99931417249296,-6.847532410733637,Maisons 1,1546362000000000000,36d
11971,94d,2019-01-01 18:00:00.000000,33.99968865979286,-6.852435083760751,EMI,1546365600000000000,"18d,56d,147d,26c,29f,61f,90f"
11978,94d,2019-01-03 18:00:00.000000,33.99931417249296,-6.847532410733637,Maisons 1,1546538400000000000,148f
11979,94d,2019-01-04 18:00:00.000000,33.99968865979286,-6.852435083760751,EMI,1546624800000000000,"7d,62d,83d,89d,90d,65f"
11985,94d,2019-01-04 22:00:00.000000,34.00229617808194,-6.852955074799137,Carrefour,1546639200000000000,"53d,82f"
11987,94d,2019-01-05 12:00:00.000000,33.99968865979286,-6.852435083760751,EMI,1546689600000000000,"90d,113d,67f,84f"
11991,94d,2019-01-06 17:00:00.000000,33.99968865979286,-6.852435083760751,EMI,1546794000000000000,"5d,18d,42d,108d,13f,90f"
11997,94d,2019-01-06 18:00:00.000000,33.99931417249296,-6.847532410733637,Maisons 1,1546797600000000000,"69d,116f"
11999,94d,2019-01-06 19:00:00.000000,34.00229617808194,-6.852955074799137,Carrefour,1546801200000000000,"55c,120f,135f"
12002,94d,2019-01-07 08:00:00.000000,33.99968865979286,-6.852435083760751,EMI,1546848000000000000,"24d,50d,67f,82f,84f"
12007,94d,2019-01-08 20:00:00.000000,33.99931417249296,-6.847532410733637,Maisons 1,1546977600000000000,"21d,27d,59d,120d,87f"
12012,94d,2019-01-09 08:00:00.000000,33.99968865979286,-6.852435083760751,EMI,1547020800000000000,"24d,74d,113d,90f"
12016,94d,2019-01-09 19:00:00.000000,33.99931417249296,-6.847532410733637,Maisons 1,1547060400000000000,"101d,149d"
12018,94d,2019-01-10 08:00:00.000000,33.99968865979286,-6.852435083760751,EMI,1547107200000000000,"24d,73d,92d,116d,82f"
12023,94d,2019-01-10 11:00:00.000000,33.99931417249296,-6.847532410733637,Maisons 1,1547118000000000000,"35d,14f,91f"
12026,94d,2019-01-10 13:00:00.000000,33.99968865979286,-6.852435083760751,EMI,1547125200000000000,"49d,26f,79f"
12029,94d,2019-01-10 17:00:00.000000,33.99931417249296,-6.847532410733637,Maisons 1,1547139600000000000,"48d,103d,118d,136d"
12033,94d,2019-01-10 23:00:00.000000,34.000416290775604,-6.8570331738950285,Gare,1547161200000000000,"2d,25d,28f,108f,87e"
12038,94d,2019-01-11 08:00:00.000000,33.99968865979286,-6.852435083760751,EMI,1547193600000000000,"56d,84f,90f,94f"
12042,94d,2019-01-12 20:00:00.000000,34.0000323716858,-6.854876780023618,ENIM,1547323200000000000,"85d,96d,105d,143d,86f"
12047,94d,2019-01-13 08:00:00.000000,33.99968865979286,-6.852435083760751,EMI,1547366400000000000,"74d,105d,82f,94f"
12051,94d,2019-01-13 23:00:00.000000,33.99931417249296,-6.847532410733637,Maisons 1,1547420400000000000,"21d,89d,99f"
12054,94d,2019-01-14 11:00:00.000000,33.99968865979286,-6.852435083760751,EMI,1547463600000000000,"10d,37d,112d,5f,122f"
12095,95d,2019-01-01 16:00:00.000000,34.000416290775604,-6.8570331738950285,Gare,1546358400000000000,"79f,86f"
12097,95d,2019-01-02 08:00:00.000000,33.99510508954845,-6.854208226969943,parking,1546416000000000000,"12d,36d,66d,86d,120d,147d,146f"
12104,95d,2019-01-02 11:00:00.000000,34.000416290775604,-6.8570331738950285,Gare,1546426800000000000,"9d,50d,116d,68f,79f,132f"
12110,95d,2019-01-02 22:00:00.000000,33.99510508954845,-6.854208226969943,parking,1546466400000000000,"132d,89f,146f"
12113,95d,2019-01-03 09:00:00.000000,34.0000323716858,-6.854876780023618,ENIM,1546506000000000000,140d
12114,95d,2019-01-03 18:00:00.000000,33.99510508954845,-6.854208226969943,parking,1546538400000000000,87f
12115,95d,2019-01-04 14:00:00.000000,34.000416290775604,-6.8570331738950285,Gare,1546610400000000000,"70d,141d,61f"
12118,95d,2019-01-05 04:00:00.000000,33.99510508954845,-6.854208226969943,parking,1546660800000000000,98d
12119,95d,2019-01-05 20:00:00.000000,34.000416290775604,-6.8570331738950285,Gare,1546718400000000000,"42d,72d,77d,90d,68f"
12124,95d,2019-01-06 05:00:00.000000,33.99510508954845,-6.854208226969943,parking,1546750800000000000,76d
12125,95d,2019-01-06 21:00:00.000000,34.000416290775604,-6.8570331738950285,Gare,1546808400000000000,"41d,127d,130d"
12128,95d,2019-01-07 08:00:00.000000,33.99510508954845,-6.854208226969943,parking,1546848000000000000,"12d,36d,47d,64d,67d,72d,96d,108d,132d,138d,76f,87f"
12140,95d,2019-01-07 16:00:00.000000,34.000416290775604,-6.8570331738950285,Gare,1546876800000000000,132f
12141,95d,2019-01-07 21:00:00.000000,34.0000323716858,-6.854876780023618,ENIM,1546894800000000000,71c
12142,95d,2019-01-08 08:00:00.000000,33.99510508954845,-6.854208226969943,parking,1546934400000000000,"12d,96d,120d,132d,32f"
12147,95d,2019-01-08 09:00:00.000000,34.0000323716858,-6.854876780023618,ENIM,1546938000000000000,123f
12148,95d,2019-01-08 12:00:00.000000,34.000416290775604,-6.8570331738950285,Gare,1546948800000000000,"9d,35d,60d,88f"
12152,95d,2019-01-09 13:00:00.000000,34.000416290775604,-6.8570331738950285,Gare,1547038800000000000,"70d,139d,110e"
12155,95d,2019-01-09 19:00:00.000000,34.00229617808194,-6.852955074799137,Carrefour,1547060400000000000,"52d,70d,146d,15c"
12159,95d,2019-01-10 09:00:00.000000,34.000416290775604,-6.8570331738950285,Gare,1547110800000000000,"110d,129d"
12161,95d,2019-01-10 13:00:00.000000,34.00229617808194,-6.852955074799137,Carrefour,1547125200000000000,"75d,79d,80d,87d,99d"
12166,95d,2019-01-10 17:00:00.000000,34.000416290775604,-6.8570331738950285,Gare,1547139600000000000,"10d,12d,14d,60d,85d,108d,112e"
12173,95d,2019-01-10 23:00:00.000000,33.99510508954845,-6.854208226969943,parking,1547161200000000000,132d
12174,95d,2019-01-12 18:00:00.000000,34.000416290775604,-6.8570331738950285,Gare,1547316000000000000,"8d,70d,79d,104d,111d,126d,3f,22f,69f"
12183,95d,2019-01-12 22:00:00.000000,33.99510508954845,-6.854208226969943,parking,1547330400000000000,"25d,136d"
12185,95d,2019-01-14 14:00:00.000000,34.000416290775604,-6.8570331738950285,Gare,1547474400000000000,79f
12186,95d,2019-01-14 16:00:00.000000,33.99510508954845,-6.854208226969943,parking,1547481600000000000,108d
12187,95d,2019-01-14 21:00:00.000000,34.000416290775604,-6.8570331738950285,Gare,1547499600000000000,"8d,84d,121d,130d,141d,22f"
12193,95d,2019-01-15 06:00:00.000000,33.99510508954845,-6.854208226969943,parking,1547532000000000000,146f
12230,96d,2019-01-01 22:00:00.000000,34.0000323716858,-6.854876780023618,ENIM,1546380000000000000,"1d,11d,32d,111d,120d,137d,29f"
12237,96d,2019-01-02 09:00:00.000000,33.99510508954845,-6.854208226969943,parking,1546419600000000000,87f
12238,96d,2019-01-03 19:00:00.000000,34.0000323716858,-6.854876780023618,ENIM,1546542000000000000,"117d,127d,129d,135d,138d"
12243,96d,2019-01-04 08:00:00.000000,33.99510508954845,-6.854208226969943,parking,1546588800000000000,"27d,64d,100d,108d,120d,142d,32f"
12250,96d,2019-01-04 20:00:00.000000,34.0000323716858,-6.854876780023618,ENIM,1546632000000000000,"34d,62d,74d,86d,129d,140d,103e"
12257,96d,2019-01-05 22:00:00.000000,34.0000323716858,-6.854876780023618,ENIM,1546725600000000000,"38d,127d"
12259,96d,2019-01-06 19:00:00.000000,33.99510508954845,-6.854208226969943,parking,1546801200000000000,108d
12260,96d,2019-01-06 22:00:00.000000,34.0000323716858,-6.854876780023618,ENIM,1546812000000000000,"8d,37d,47d,57d,110d,137d"
12266,96d,2019-01-07 08:00:00.000000,33.99510508954845,-6.854208226969943,parking,1546848000000000000,"12d,36d,47d,64d,67d,72d,95d,108d,132d,138d,76f,87f"
12278,96d,2019-01-07 16:00:00.000000,33.99968865979286,-6.852435083760751,EMI,1546876800000000000,"14d,35d,37d"
12281,96d,2019-01-08 08:00:00.000000,33.99510508954845,-6.854208226969943,parking,1546934400000000000,"12d,95d,120d,132d,32f"
12286,96d,2019-01-09 13:00:00.000000,34.0000323716858,-6.854876780023618,ENIM,1547038800000000000,"25d,52d,68d,87e"
12290,96d,2019-01-11 19:00:00.000000,34.0000323716858,-6.854876780023618,ENIM,1547233200000000000,"37d,63d,113d,79f,82f"
12295,96d,2019-01-12 08:00:00.000000,33.99510508954845,-6.854208226969943,parking,1547280000000000000,"12d,27d,46d,64d,86d"
12300,96d,2019-01-12 20:00:00.000000,34.0000323716858,-6.854876780023618,ENIM,1547323200000000000,"85d,94d,105d,143d,86f"
12305,96d,2019-01-13 09:00:00.000000,33.99510508954845,-6.854208226969943,parking,1547370000000000000,"67d,72d"
12307,96d,2019-01-14 16:00:00.000000,34.0000323716858,-6.854876780023618,ENIM,1547481600000000000,"8d,69d,117d"
12336,97d,2019-01-01 17:00:00.000000,34.0000323716858,-6.854876780023618,ENIM,1546362000000000000,"78d,89d,129d,130d,143d"
12341,97d,2019-01-01 21:00:00.000000,33.99968865979286,-6.852435083760751,EMI,1546376400000000000,"36d,48d,62e"
12344,97d,2019-01-02 11:00:00.000000,34.0000323716858,-6.854876780023618,ENIM,1546426800000000000,"8d,91d,137d,138d,57f,146f"
12350,97d,2019-01-02 16:00:00.000000,33.99968865979286,-6.852435083760751,EMI,1546444800000000000,"36d,82d,29f"
12353,97d,2019-01-02 18:00:00.000000,34.0000323716858,-6.854876780023618,ENIM,1546452000000000000,"44d,135d,29f,117f"
12357,97d,2019-01-02 23:00:00.000000,33.99968865979286,-6.852435083760751,EMI,1546470000000000000,"27d,74d,43c,94f"
12361,97d,2019-01-03 11:00:00.000000,34.0000323716858,-6.854876780023618,ENIM,1546513200000000000,"32d,137d,111e"
12364,97d,2019-01-04 08:00:00.000000,33.99968865979286,-6.852435083760751,EMI,1546588800000000000,"35d,37d,40d,56d,73d,13f"
12370,97d,2019-01-05 08:00:00.000000,33.99968865979286,-6.852435083760751,EMI,1546675200000000000,"7d,74d,80d,26f,82f"
12375,97d,2019-01-07 00:00:00.000000,34.0000323716858,-6.854876780023618,ENIM,1546819200000000000,"85d,91d,146f"
12378,97d,2019-01-07 03:00:00.000000,33.99968865979286,-6.852435083760751,EMI,1546830000000000000,8c
12379,97d,2019-01-09 08:00:00.000000,34.000416290775604,-6.8570331738950285,Gare,1547020800000000000,"9d,20d,21d,52d,59d,105d,110d,111d,132f"
12388,97d,2019-01-09 12:00:00.000000,33.99968865979286,-6.852435083760751,EMI,1547035200000000000,"17d,26d"
12390,97d,2019-01-10 19:00:00.000000,34.000416290775604,-6.8570331738950285,Gare,1547146800000000000,"43d,45d,88d,134d,89f"
12395,97d,2019-01-11 04:00:00.000000,33.99968865979286,-6.852435083760751,EMI,1547179200000000000,80d
12396,97d,2019-01-12 11:00:00.000000,34.0000323716858,-6.854876780023618,ENIM,1547290800000000000,"20d,29d,50d,111d,120d,29f"
12402,97d,2019-01-12 16:00:00.000000,33.99968865979286,-6.852435083760751,EMI,1547308800000000000,49d
12403,97d,2019-01-12 18:00:00.000000,34.0000323716858,-6.854876780023618,ENIM,1547316000000000000,"20d,25d,59d,77d,91d,101d,146d,29f"
12411,97d,2019-01-12 19:00:00.000000,33.99968865979286,-6.852435083760751,EMI,1547319600000000000,"16d,35d,90d,147d,67f,84f"
12417,97d,2019-01-12 22:00:00.000000,33.99968865979286,-6.852435083760751,EMI,1547330400000000000,"17d,40d,56d,80d,84f,127f"
12423,97d,2019-01-13 16:00:00.000000,34.00533864884077,-6.849223529214747,Maisons 2,1547395200000000000,51d
12424,97d,2019-01-13 21:00:00.000000,33.99968865979286,-6.852435083760751,EMI,1547413200000000000,"9d,48d,78d,88d,113d,74c"
12466,98d,2019-01-02 12:00:00.000000,34.00229617808194,-6.852955074799137,Carrefour,1546430400000000000,"80d,146d,26f"
12469,98d,2019-01-03 08:00:00.000000,33.99510508954845,-6.854208226969943,parking,1546502400000000000,"36d,46d,72d,100d,132d"
12474,98d,2019-01-03 11:00:00.000000,34.00229617808194,-6.852955074799137,Carrefour,1546513200000000000,75f
12475,98d,2019-01-03 17:00:00.000000,33.99510508954845,-6.854208226969943,parking,1546534800000000000,108d
12476,98d,2019-01-03 20:00:00.000000,34.00229617808194,-6.852955074799137,Carrefour,1546545600000000000,"14d,99d"
12478,98d,2019-01-04 11:00:00.000000,33.99510508954845,-6.854208226969943,parking,1546599600000000000,87f
12479,98d,2019-01-05 04:00:00.000000,33.99510508954845,-6.854208226969943,parking,1546660800000000000,95d
12480,98d,2019-01-06 22:00:00.000000,34.00229617808194,-6.852955074799137,Carrefour,1546812000000000000,"49d,76f,122f"
12483,98d,2019-01-07 19:00:00.000000,33.99510508954845,-6.854208226969943,parking,1546887600000000000,120d
12484,98d,2019-01-08 09:00:00.000000,33.99510508954845,-6.854208226969943,parking,1546938000000000000,147d
12485,98d,2019-01-09 11:00:00.000000,34.00229617808194,-6.852955074799137,Carrefour,1547031600000000000,"74d,75d,142d,26f"
12489,98d,2019-01-09 17:00:00.000000,33.99968865979286,-6.852435083760751,EMI,1547053200000000000,61f
12490,98d,2019-01-09 21:00:00.000000,33.99968865979286,-6.852435083760751,EMI,1547067600000000000,64d
12491,98d,2019-01-10 04:00:00.000000,33.99510508954845,-6.854208226969943,parking,1547092800000000000,108d
12492,98d,2019-01-12 11:00:00.000000,34.003274286267725,-6.844882613883393,Arribat Center,1547290800000000000,"68d,92d"
12494,98d,2019-01-12 18:00:00.000000,33.99510508954845,-6.854208226969943,parking,1547316000000000000,120d
12495,98d,2019-01-12 23:00:00.000000,34.00533864884077,-6.849223529214747,Maisons 2,1547334000000000000,"45d,137d,65f"
12498,98d,2019-01-13 08:00:00.000000,33.99510508954845,-6.854208226969943,parking,1547366400000000000,"12d,100d,138d,147d,87f"
12503,98d,2019-01-14 16:00:00.000000,34.00533864884077,-6.849223529214747,Maisons 2,1547481600000000000,43d
12504,98d,2019-01-14 21:00:00.000000,34.00229617808194,-6.852955074799137,Carrefour,1547499600000000000,"61d,116d,122d,131d,135d,144d,118c"
12547,99d,2019-01-01 22:00:00.000000,34.00229617808194,-6.852955074799137,Carrefour,1546380000000000000,"15d,57d,88d,148d,105f"
12552,99d,2019-01-02 08:00:00.000000,34.003274286267725,-6.844882613883393,Arribat Center,1546416000000000000,"39d,40d,45d,57d,92d,101d,112d,13f"
12560,99d,2019-01-02 13:00:00.000000,34.00229617808194,-6.852955074799137,Carrefour,1546434000000000000,88f
12561,99d,2019-01-03 04:00:00.000000,34.003274286267725,-6.844882613883393,Arribat Center,1546488000000000000,13f
12562,99d,2019-01-03 20:00:00.000000,34.00229617808194,-6.852955074799137,Carrefour,1546545600000000000,"14d,98d"
12564,99d,2019-01-04 08:00:00.000000,34.003274286267725,-6.844882613883393,Arribat Center,1546588800000000000,"6d,58d,93d,101d,117f"
12569,99d,2019-01-06 15:00:00.000000,34.00229617808194,-6.852955074799137,Carrefour,1546786800000000000,15d
12570,99d,2019-01-06 18:00:00.000000,34.003274286267725,-6.844882613883393,Arribat Center,1546797600000000000,"71d,93d,123d,133d,13f"
12575,99d,2019-01-06 21:00:00.000000,34.00229617808194,-6.852955074799137,Carrefour,1546808400000000000,61f
12576,99d,2019-01-07 08:00:00.000000,34.003274286267725,-6.844882613883393,Arribat Center,1546848000000000000,"33d,39d,101d,114d,20c,53f,120f,131f"
12584,99d,2019-01-09 00:00:00.000000,34.00229617808194,-6.852955074799137,Carrefour,1546992000000000000,122d
12585,99d,2019-01-09 21:00:00.000000,34.003274286267725,-6.844882613883393,Arribat Center,1547067600000000000,"57d,118d,124d"
12588,99d,2019-01-09 22:00:00.000000,34.00229617808194,-6.852955074799137,Carrefour,1547071200000000000,"4d,19d,102d,61f,82f,135f"
12594,99d,2019-01-10 13:00:00.000000,34.00229617808194,-6.852955074799137,Carrefour,1547125200000000000,"75d,79d,80d,87d,95d"
12599,99d,2019-01-10 15:00:00.000000,34.003274286267725,-6.844882613883393,Arribat Center,1547132400000000000,106d
12600,99d,2019-01-10 18:00:00.000000,34.00229617808194,-6.852955074799137,Carrefour,1547143200000000000,"26d,75d,120f"
12603,99d,2019-01-10 23:00:00.000000,34.003274286267725,-6.844882613883393,Arribat Center,1547161200000000000,"92d,130d,131f"
12606,99d,2019-01-11 01:00:00.000000,34.00229617808194,-6.852955074799137,Carrefour,1547168400000000000,"13d,132f"
12608,99d,2019-01-11 12:00:00.000000,34.003274286267725,-6.844882613883393,Arribat Center,1547208000000000000,"114d,53f"
12610,99d,2019-01-11 16:00:00.000000,34.00229617808194,-6.852955074799137,Carrefour,1547222400000000000,49d
12611,99d,2019-01-11 18:00:00.000000,34.003274286267725,-6.844882613883393,Arribat Center,1547229600000000000,143f
12612,99d,2019-01-13 13:00:00.000000,34.00229617808194,-6.852955074799137,Carrefour,1547384400000000000,"119d,131d"
12614,99d,2019-01-13 14:00:00.000000,33.99968865979286,-6.852435083760751,EMI,1547388000000000000,"8d,100d,43c"
12617,99d,2019-01-14 02:00:00.000000,34.003274286267725,-6.844882613883393,Arribat Center,1547431200000000000,"45d,101d"
12619,99d,2019-01-14 03:00:00.000000,34.003274286267725,-6.844882613883393,Arribat Center,1547434800000000000,93d
12620,99d,2019-01-14 18:00:00.000000,34.003274286267725,-6.844882613883393,Arribat Center,1547488800000000000,43d
12657,100d,2019-01-02 00:00:00.000000,34.0000323716858,-6.854876780023618,ENIM,1546387200000000000,"37d,90d"
12659,100d,2019-01-02 21:00:00.000000,34.000416290775604,-6.8570331738950285,Gare,1546462800000000000,"26d,30d,53d,107d,125d,48c,5f,68f,88f,89f"
12669,100d,2019-01-03 08:00:00.000000,33.99510508954845,-6.854208226969943,parking,1546502400000000000,"36d,46d,72d,98d,132d"
12674,100d,2019-01-03 12:00:00.000000,34.000416290775604,-6.8570331738950285,Gare,1546516800000000000,"12d,139d"
12676,100d,2019-01-03 21:00:00.000000,33.99931417249296,-6.847532410733637,Maisons 1,1546549200000000000,"35d,14f,65f,95f"
12680,100d,2019-01-04 08:00:00.000000,33.99510508954845,-6.854208226969943,parking,1546588800000000000,"27d,64d,96d,108d,120d,142d,32f"
12687,100d,2019-01-04 22:00:00.000000,33.99931417249296,-6.847532410733637,Maisons 1,1546639200000000000,"115d,121d,137f"
12690,100d,2019-01-05 08:00:00.000000,33.99510508954845,-6.854208226969943,parking,1546675200000000000,"12d,25d,27d,36d,46d,47d,64d,86d,138d,76f,89f"
12701,100d,2019-01-06 00:00:00.000000,34.000416290775604,-6.8570331738950285,Gare,1546732800000000000,"36d,28f"
12703,100d,2019-01-06 03:00:00.000000,33.99510508954845,-6.854208226969943,parking,1546743600000000000,36d
12704,100d,2019-01-06 16:00:00.000000,34.000416290775604,-6.8570331738950285,Gare,1546790400000000000,"12d,90d,116d"
12707,100d,2019-01-06 21:00:00.000000,33.99510508954845,-6.854208226969943,parking,1546808400000000000,72d
12708,100d,2019-01-07 23:00:00.000000,33.99931417249296,-6.847532410733637,Maisons 1,1546902000000000000,93d
12709,100d,2019-01-08 11:00:00.000000,34.000416290775604,-6.8570331738950285,Gare,1546945200000000000,68f
12710,100d,2019-01-09 01:00:00.000000,33.99968865979286,-6.852435083760751,EMI,1546995600000000000,"17d,18d,116d,94f"
12714,100d,2019-01-11 03:00:00.000000,33.99510508954845,-6.854208226969943,parking,1547175600000000000,76f
12715,100d,2019-01-11 13:00:00.000000,33.99931417249296,-6.847532410733637,Maisons 1,1547211600000000000,"65d,143d,65f"
12718,100d,2019-01-11 14:00:00.000000,34.000416290775604,-6.8570331738950285,Gare,1547215200000000000,45d
12719,100d,2019-01-12 02:00:00.000000,33.99510508954845,-6.854208226969943,parking,1547258400000000000,136d
12720,100d,2019-01-12 21:00:00.000000,33.99931417249296,-6.847532410733637,Maisons 1,1547326800000000000,"125d,120f"
12722,100d,2019-01-13 08:00:00.000000,33.99510508954845,-6.854208226969943,parking,1547366400000000000,"12d,98d,138d,147d,87f"
12727,100d,2019-01-13 13:00:00.000000,34.000416290775604,-6.8570331738950285,Gare,1547384400000000000,"8d,10d,72d,51f,57f,131f,132f"
12734,100d,2019-01-13 14:00:00.000000,33.99968865979286,-6.852435083760751,EMI,1547388000000000000,"8d,99d,43c"
12737,100d,2019-01-14 02:00:00.000000,34.0000323716858,-6.854876780023618,ENIM,1547431200000000000,"8d,57f"
12739,100d,2019-01-14 03:00:00.000000,33.99510508954845,-6.854208226969943,parking,1547434800000000000,66d
12740,100d,2019-01-14 17:00:00.000000,33.99968865979286,-6.852435083760751,EMI,1547485200000000000,"30d,35d,47d,147d,108f"
12745,100d,2019-01-14 18:00:00.000000,34.000416290775604,-6.8570331738950285,Gare,1547488800000000000,"10d,19d,32d,55d,77d,102d,126d,35c,117f,132f"
12755,100d,2019-01-14 22:00:00.000000,34.000416290775604,-6.8570331738950285,Gare,1547503200000000000,"12d,28d,38d,67d,89d"
12796,101d,2019-01-01 12:00:00.000000,33.99931417249296,-6.847532410733637,Maisons 1,1546344000000000000,71d
12797,101d,2019-01-01 21:00:00.000000,34.003274286267725,-6.844882613883393,Arribat Center,1546376400000000000,"39d,43d,118d,119d,131f"
12802,101d,2019-01-02 08:00:00.000000,34.003274286267725,-6.844882613883393,Arribat Center,1546416000000000000,"39d,40d,45d,57d,92d,99d,112d,13f"
12810,101d,2019-01-02 22:00:00.000000,33.99931417249296,-6.847532410733637,Maisons 1,1546466400000000000,"33d,69f,99f"
12813,101d,2019-01-03 08:00:00.000000,34.003274286267725,-6.844882613883393,Arribat Center,1546502400000000000,"3d,33d,65d,68d,69d,93d,119d,117f"
12821,101d,2019-01-03 19:00:00.000000,33.99931417249296,-6.847532410733637,Maisons 1,1546542000000000000,3d
